id,Version,English,English (Europe),German,Spanish,Spanish (US),French,French (US),Italian,Dutch,Chinese,Chinese (Traditional),Japanese,Korean,Russian
InsectToy_07086,1.0.0,emperor butterfly model,emperor butterfly model,Himmelsfaltermodell,figura de mariposa celeste,figura de mariposa celeste,modèle de morpho bleu,modèle de morpho bleu,replica di farfalla morfo blu,model-blauwe-morpho,大蓝闪蝶模型,大藍閃蝶模型,モルフォチョウのもけい,몰포나비 모형,модель морфо менелая
InsectToy_07087,1.0.0,walking stick model,walking stick model,Stabschreckenmodell,figura de insecto palo,figura de insecto palo,modèle de phasme,modèle de phasme,replica di insetto stecco,model-wandelende-tak,竹节虫模型,竹節蟲模型,ナナフシのもけい,긴수염대벌레 모형,модель палочника
InsectToy_07088,1.0.0,rainbow stag model,rainbow stag model,Pracht-Hirschkäfermodell,figura esc. ciervo arcoíris,figura esc. ciervo arcoíris,modèle de lucane copris,modèle de lucane copris,replica di col. arcobaleno,modelregenbooghertkever,彩虹锹形虫模型,彩虹鍬形蟲模型,ニジイロクワガタのもけい,뮤엘러리사슴벌레 모형,модель радуж. жука-оленя
InsectToy_07089,1.0.0,mole cricket model,mole cricket model,Maulwurfsgrillenmodell,figura de grillo cebollero,figura de grillo cebollero,modèle de taupe-grillon,modèle de taupe-grillon,replica di grillotalpa,modelveenmol,蝼蛄模型,螻蛄模型,オケラのもけい,땅강아지 모형,модель медведки
InsectToy_07090,1.0.0,grand b. dragonfly model,grand b. dragonfly model,Mega-Quelljungfermodell,estatua de libélula tigre,estatua de libélula tigre,modèle de la Reine Libellule,modèle de la Reine Libellule,replica XL di libellula striata,modelbronlibel XL,巨大蜻蜓模型,巨大蜻蜓模型,おおいなるトンボのもけい,위대한 잠자리 모형,модель кордулегастера
InsectToy_07091,1.0.0,monarch butterfly model,monarch butterfly model,Monarchfaltermodell,figura de mariposa monarca,figura de mariposa monarca,modèle de monarque,modèle de monarque,replica di farfalla monarca,modelmonarchvlinder,大桦斑蝶模型,大樺斑蝶模型,オオカバマダラのもけい,왕나비 모형,модель монарха
InsectToy_07092,1.0.0,giant stag model,giant stag model,Riesen-Hirschkäfermodell,figura esc. ciervo gigante,figura esc. ciervo gigante,modèle lucane cerf-volant,modèle lucane cerf-volant,replica coleottero gigante,modelreuzenhertkever,大锹形虫模型,大鍬形蟲模型,オオクワガタのもけい,왕사슴벌레 모형,модель гигант. жука-оленя
InsectToy_07093,1.0.0,golden stag model,golden stag model,Allotopus-rosenb.-Modell,figura esc. ciervo tornasol,figura esc. ciervo tornasol,modèle de lucane lamprima,modèle de lucane lamprima,replica di coleottero dorato,model-gouden-hertkever,黄金鬼锹形虫模型,黃金鬼鍬形蟲模型,オウゴンオニクワガタのもけい,황금사슴벌레 모형,модель лампримы
InsectToy_07094,1.0.0,scorpion model,scorpion model,Skorpionmodell,figura de escorpión,figura de escorpión,modèle de scorpion,modèle de scorpion,replica di scorpione,modelschorpioen,蝎子模型,蠍子模型,サソリのもけい,전갈 모형,модель скорпиона
InsectToy_07095,1.0.0,cicada shell model,cicada shell model,Zikadenlarvenhautmodell,figura de muda de cigarra,figura de carcasa de cigarra,modèle de mue de cigale,modèle de mue de cigale,replica di esuvia di cicala,modelcicadehuid,蝉蜕模型,蟬蛻模型,セミのぬけがらのもけい,매미 허물 모형,модель кокона цикады
InsectToy_07096,1.0.0,bell cricket model,bell cricket model,Singgrillenmodell,figura de grillo campana,figura de grillo campana,modèle de grillon du Midi,modèle de grillon du Midi,replica di suzumushi,modelbelkrekel,铃虫模型,鈴蟲模型,スズムシのもけい,방울벌레 모형,модель домашнего сверчка
InsectToy_07097,1.0.0,long locust model,long locust model,Nasenschreckenmodell,figura de langosta alargada,figura de langosta alargada,modèle d'acrida cinerea,modèle d'acrida cinerea,replica di acrida cinerea,modelveldsprinkhaan,中华剑角蝗模型,中華劍角蝗模型,ショウリョウバッタのもけい,방아깨비 모형,модель акриды
InsectToy_07099,1.0.0,jewel beetle model,jewel beetle model,Prachtkäfermodell,figura de escarabajo joya,figura de escarabajo joya,modèle de bupreste,modèle de bupreste,replica di stigmodera,modelprachtkever,吉丁虫模型,吉丁蟲模型,タマムシのもけい,비단벌레 모형,модель златки
InsectToy_07101,1.0.0,tarantula model,tarantula model,Vogelspinnenmodell,figura de tarántula,figura de tarántula,modèle de tarentule,modèle de tarentule,replica di tarantola,modelvogelspin,狼蛛模型,狼蛛模型,タランチュラのもけい,타란툴라 모형,модель паука-птицееда
InsectToy_07102,1.0.0,ladybug model,ladybug model,Marienkäfermodell,figura de mariquita,figura de catarina,modèle de coccinelle,modèle de coccinelle,replica di coccinella,modellieveheersbeestje,瓢虫模型,瓢蟲模型,テントウムシのもけい,무당벌레 모형,модель божьей коровки
InsectToy_07103,1.0.0,migratory locust model,migratory locust model,Wanderschreckenmodell,figura langosta migratoria,figura langosta migratoria,modèle de criquet pèlerin,modèle de criquet pèlerin,replica di locusta migratoria,modeltreksprinkhaan,飞蝗模型,飛蝗模型,トノサマバッタのもけい,섬풀무치 모형,модель перелетн. саранчи
InsectToy_07104,1.0.0,walker cicada model,walker cicada model,Bergzikadenmodell,figura de cigarra común,figura de cigarra común,modèle de cigale cicadelle,modèle de cigale cicadelle,replica di cicala sputacchina,modelbergcicade,寒蝉模型,寒蟬模型,ツクツクホウシのもけい,애매미 모형,модель горной цикады
InsectToy_07105,1.0.0,violin beetle model,violin beetle model,Geigenkäfermodell,figura de escarabajo violín,figura de escarabajo violín,modèle de mormolyce,modèle de mormolyce,replica di carabo violino,modelvioolkever,提琴虫模型,提琴蟲模型,バイオリンムシのもけい,바이올린벌레 모형,модель жужелицы
InsectToy_07108,1.0.0,hermit crab model,hermit crab model,Einsiedlerkrebsmodell,figura de cangrejo ermitaño,figura de cangrejo ermitaño,modèle de bernard-l'ermite,modèle de bernard-l'ermite,replica di granchio paguro,modelheremietkreeft,寄居蟹模型,寄居蟹模型,ヤドカリのもけい,소라게 모형,модель рака-отшельника
InsectToy_07109,1.0.0,grand Atlas moth model,grand Atlas moth model,Mega-Atlasspinnermodell,estatua de polilla atlas,estatua de polilla atlas,modèle Roi Papillon de nuit,modèle Roi Papillon de nuit,replica XL di farfalla cobra,modelatlasvlinder XL,巨大飞蛾模型,巨大飛蛾模型,おおいなるガのもけい,위대한 나방 모형,модель павлиноглазки атл.
InsectToy_07110,1.0.0,horned elephant model,horned elephant model,Elefantenkäfermodell,figura esc. astado elefante,figura esc. astado elefante,modèle scarabée éléphant,modèle scarabée éléphant,replica di scarabeo elefante,modelolifantkever,象兜虫模型,象兜蟲模型,ゾウカブトのもけい,코끼리장수풍뎅이 모형,модель жука-слона
InsectToy_07111,1.0.0,common bluebottle model,common bluebottle model,Kolibrifaltermodell,figura marip. triángulo azul,figura marip. triángulo azul,modèle graphium sarpedon,modèle graphium sarpedon,replica graphium sarpedon,model-blauwe-driehoek,青带凤蝶模型,青帶鳳蝶模型,アオスジアゲハのもけい,청띠제비나비 모형,модель графиума сарпед.
InsectToy_07112,1.0.0,paper kite butterfly model,paper kite butterfly model,Weiße-Baumnym.-Modell,figura marip. cometa papel,figura marip. cometa papel,modèle de grand planeur,modèle de grand planeur,replica farfalla carta di riso,modelpapiervlinder,大白斑蝶模型,大白斑蝶模型,オオゴマダラのもけい,왕얼룩나비 모형,модель идеи левконоя
InsectToy_07113,1.0.0,great purple emperor model,great purple emperor model,Japan-Schillerfaltermodell,figura marip. emp. japonés,figura marip. emp. japonés,modèle de sasakia charonda,mod. gr. empereur pourpre,replica farfalla imper. viola,model-paarse-keizervlinder,大紫蛱蝶模型,大紫蛺蝶模型,オオムラサキのもけい,왕오색나비 모형,модель сасакии харонды
InsectToy_07114,1.0.0,drone beetle model,drone beetle model,Japan-Rosenkäfermodell,figura esc. verde japonés,figura esc. verde japonés,modèle pseudotorynorrhina,modèle de cétoine dorée,replica di cetonia dorata,modelbladsprietkever,日铜锣花金龟模型,日銅鑼花金龜模型,カナブンのもけい,풍이 모형,модель бронзовки
InsectToy_07115,1.0.0,grand giraffe stag model,grand giraffe stag model,Mega-Giraffenhk.-Modell,estatua esc. ciervo jirafa,estatua esc. ciervo jirafa,modèle du Roi Lucane,modèle du Roi Lucane,replica XL coleottero giraffa,modelgirafhertkever XL,巨大锹形虫模型,巨大鍬形蟲模型,おおいなるクワガタのもけい,위대한 사슴벌레 모형,модель рогача-жирафа
InsectToy_07116,1.0.0,man-faced stink bug model,man-faced stink bug model,Gesichtswanzenmodell,figura chinche rost. humano,figura chinche rost. humano,modèle de catacanthus,modèle de catacanthus,replica di catacanthus,modelgezichtschildwants,人面椿象模型,人面椿象模型,ジンメンカメムシのもけい,인면노린재 모형,модель щитника с лицом
InsectToy_07117,1.0.0,M. sunset moth model,M. sunset moth model,Regenbogenfaltermodell,figura de polilla crepuscular,figura de polilla crepuscular,modèle chrysiridia rhipheus,modèle d'adriandolo,repl. urania del Madagascar,modeladriandolo,日落蛾模型,日落蛾模型,ニシキオオツバメガのもけい,마다가스카르비단제비나방 모형,модель урании мадагаск.
InsectToy_07118,1.0.0,blue weevil beetle model,blue weevil beetle model,Blaurüsselkäfermodell,figura de gorgojo azul,figura de gorgojo azul,modèle de charançon bleu,modèle de charançon bleu,repl. coleottero Schoenherr,model-blauwe-snuitkever,宝石象鼻虫模型,寶石象鼻蟲模型,ホウセキゾウムシのもけい,유포루스바구미 모형,модель син. долгоносика
InsectToy_07119,1.0.0,rosalia batesi beetle model,rosalia batesi beetle model,Alpenbockmodell,figura de esc. rosalia batesi,figura de esc. rosalia batesi,modèle de rosalia batesi,modèle de rosalia batesi,replica coleot. rosalia batesi,modelalpenboktor,琉璃星天牛模型,琉璃星天牛模型,ルリボシカミキリのもけい,루리하늘소 모형,модель розалии
InsectToy_07120,1.0.0,giant water bug model,giant water bug model,Riesenwanzenmodell,figura chinche acu. gigante,figura chinche acu. gigante,modèle punaise d'eau,modèle punaise d'eau,repl. cimice d'acqua gigante,modelreuzenwaterwants,田鳖模型,田鱉模型,タガメのもけい,물장군 모형,модель водяного клопа
InsectToy_07121,1.0.0,damselfly model,damselfly model,Wasserjungfermodell,figura de libélula damisela,figura de libélula damisela,modèle de demoiselle,modèle de demoiselle,replica di zigottero,modeljuffer,豆娘模型,豆娘模型,イトトンボのもけい,실잠자리 모형,модель равнокр. стрекозы
InsectToy_07407,1.0.0,centipede model,centipede model,Hundertfüßermodell,figura de ciempiés,figura de ciempiés,modèle de mille-pattes,modèle de mille-pattes,replica di centopiedi,modelduizendpoot,蜈蚣模型,蜈蚣模型,ムカデのもけい,지네 모형,модель многоножки
FishToy_06929,1.0.0,crucian carp model,crucian carp model,Karauschenmodell,figura de carpín,figura de carpín,modèle de carassin,modèle de carassin,replica di carassio,modelkroeskarper,鲫鱼模型,鯽魚模型,フナのもけい,붕어 모형,модель карася
FishToy_06930,1.0.0,goldfish model,goldfish model,Goldfischmodell,figura de pez dorado,figura de pez dorado,modèle de poisson rouge,modèle de poisson rouge,replica di pesce rosso,modelgoudvis,金鱼模型,金魚模型,キンギョのもけい,금붕어 모형,модель золотой рыбки
FishToy_06931,1.0.0,bitterling model,bitterling model,Bitterlingsmodell,figura de amarguillo,figura de amarguillo,modèle de bouvière,modèle de bouvière,replica di rodeo,modelbittervoorn,红目鲫模型,紅目鯽模型,タナゴのもけい,납줄개 모형,модель горчака
FishToy_06932,1.0.0,horse mackerel model,horse mackerel model,Makrelenmodell,figura de jurel,figura de jurel,modèle de chinchard,modèle de chinchard,replica di sgombro,modelhorsmakreel,竹荚鱼模型,竹筴魚模型,アジのもけい,전갱이 모형,модель ставриды
FishToy_06933,1.0.0,angelfish model,angelfish model,Skalarmodell,figura de pez ángel,figura de pez ángel,modèle de poisson-ange,modèle de poisson-ange,replica di pesce angelo,modelmaanvis,神仙鱼模型,神仙魚模型,エンゼルフィッシュのもけい,천사어 모형,модель скалярии
FishToy_06935,1.0.0,arowana model,arowana model,Arowanamodell,figura de arowana,figura de arowana,modèle d'arowana,modèle d'arowana,replica di arowana,modelarowana,骨舌鱼模型,骨舌魚模型,アロワナのもけい,아로와나 모형,модель араваны
FishToy_06936,1.0.0,sweetfish model,sweetfish model,Ayumodell,figura de ayu,figura de ayu,modèle d'ayu,modèle d'ayu,replica di ayu,model-ayu,香鱼模型,香魚模型,アユのもけい,은어 모형,модель айю
FishToy_06937,1.0.0,betta model,betta model,Kampffischmodell,figura de betta,figura de betta,modèle de combattant,modèle de combattant,replica di betta,model-Siamese-kempvis,斗鱼模型,鬥魚模型,ベタのもけい,베타 모형,модель сиамского петушка
FishToy_06938,1.0.0,black bass model,black bass model,Barschmodell,figura de perca,figura de perca,modèle de bar,modèle de bar,replica di boccalone,modelforelbaars,黑鲈鱼模型,黑鱸魚模型,ブラックバスのもけい,큰입배스 모형,модель большерот. окуня
FishToy_06939,1.0.0,bluegill model,bluegill model,Sonnenbarschmodell,figura de pez sol,figura de pez sol,modèle de crapet,modèle de crapet,replica di pesce persico,modelzonnebaars,蓝腮太阳鱼模型,藍鰓太陽魚模型,ブルーギルのもけい,블루길 모형,модель солнечника
